,EntryNo_,ItemLedgerEntryNo_,Inbound,Outbound,Quantity,TrfFrom,ILEInbound,OutboundTrf,PostingDate,Link_In,Link_Out
869,4872666,4860440,4808278,4860440,-1.00000000000000000000,0,4860440|4808278,4860440|0,2021-06-03,NA,4808278
870,4872706,4860480,4860480,4860479,1.00000000000000000000,4501471,4860480|4860480,4860479|4501471,2021-06-03,4860479|4501471,-1
871,4873187,4860960,4860960,4860959,1.00000000000000000000,4643258,4860960|4860960,4860959|4643258,2021-06-03,4860959|4643258,-1
872,4873592,4861365,4861054,4861365,-1.00000000000000000000,0,4861365|4861054,4861365|0,2021-06-03,NA,4861054
873,4873820,4861591,4861153,4861591,-1.00000000000000000000,0,4861591|4861153,4861591|0,2021-06-03,NA,4861153
874,4873849,4861620,4859857,4861620,-1.00000000000000000000,0,4861620|4859857,4861620|0,2021-06-03,NA,4859857
875,4874193,4861964,4861806,4861964,-1.00000000000000000000,0,4861964|4861806,4861964|0,2021-06-03,NA,4861806
876,4874362,4862133,4862086,4862133,-1.00000000000000000000,0,4862133|4862086,4862133|0,2021-06-03,NA,4862086
877,4874706,4862477,4861435,4862477,-1.00000000000000000000,0,4862477|4861435,4862477|0,2021-06-03,NA,4861435
878,4874865,4862636,4862636,4862635,1.00000000000000000000,4862634,4862636|4862636,4862635|4862634,2021-06-03,4862635|4862634,-1
879,4875762,4863533,4863533,4844510,1.00000000000000000000,0,4863533|4863533,4844510|0,2021-06-04,NA,4863533
880,4875767,4863538,4863538,4844515,1.00000000000000000000,0,4863538|4863538,4844515|0,2021-06-04,NA,4863538
881,4875869,4863640,4819079,4863640,-1.00000000000000000000,0,4863640|4819079,4863640|0,2021-06-04,NA,4819079
882,4875872,4863643,4863643,4863642,1.00000000000000000000,4863641,4863643|4863643,4863642|4863641,2021-06-04,4863642|4863641,-1
883,4875901,4863672,4863649,4863672,-1.00000000000000000000,0,4863672|4863649,4863672|0,2021-06-04,NA,4863649
884,4876029,4863800,4863797,4863800,-1.00000000000000000000,0,4863800|4863797,4863800|0,2021-06-04,NA,4863797
885,4876319,4864090,4864055,4864090,-1.00000000000000000000,0,4864090|4864055,4864090|0,2021-06-04,NA,4864055
886,4876804,4864575,4864516,4864575,-1.00000000000000000000,0,4864575|4864516,4864575|0,2021-06-04,NA,4864516
887,4876939,4864710,4858033,4864710,-1.00000000000000000000,0,4864710|4858033,4864710|0,2021-06-04,NA,4858033
888,4877280,4865049,4862203,4865049,-1.00000000000000000000,0,4865049|4862203,4865049|0,2021-06-04,NA,4862203
889,4877396,4865165,4865149,4865165,-1.00000000000000000000,0,4865165|4865149,4865165|0,2021-06-04,NA,4865149
890,4872534,4860308,4860308,4851991,1.00000000000000000000,0,4860308|4860308,4851991|0,2021-06-03,NA,4860308
891,4872622,4860396,4826604,4860396,-1.00000000000000000000,0,4860396|4826604,4860396|0,2021-06-03,NA,4826604
892,4872841,4860614,4860579,4860614,-1.00000000000000000000,0,4860614|4860579,4860614|0,2021-06-03,NA,4860579
893,4873788,4861559,4861133,4861559,-1.00000000000000000000,0,4861559|4861133,4861559|0,2021-06-03,NA,4861133
894,4874360,4862131,4862084,4862131,-1.00000000000000000000,0,4862131|4862084,4862131|0,2021-06-03,NA,4862084
895,4874465,4862236,4800373,4862236,-1.00000000000000000000,0,4862236|4800373,4862236|0,2021-06-03,NA,4800373
896,4875323,4863094,4863094,4863093,1.00000000000000000000,4632139,4863094|4863094,4863093|4632139,2021-06-04,4863093|4632139,-1
897,4875536,4863307,4863307,4863306,1.00000000000000000000,4863293,4863307|4863307,4863306|4863293,2021-06-04,4863306|4863293,-1
898,4876147,4863918,4863803,4863918,-1.00000000000000000000,0,4863918|4863803,4863918|0,2021-06-04,NA,4863803
899,4876322,4864093,4864058,4864093,-1.00000000000000000000,0,4864093|4864058,4864093|0,2021-06-04,NA,4864058
900,4876422,4864193,4821268,4864193,-1.00000000000000000000,0,4864193|4821268,4864193|0,2021-06-04,NA,4821268
901,4876860,4864631,4864628,4864631,-1.00000000000000000000,0,4864631|4864628,4864631|0,2021-06-04,NA,4864628
902,4877076,4864846,4864805,4864846,-1.00000000000000000000,0,4864846|4864805,4864846|0,2021-06-04,NA,4864805
903,4877254,4865023,4865023,4865022,1.00000000000000000000,4823223,4865023|4865023,4865022|4823223,2021-06-04,4865022|4823223,-1
904,4872698,4860472,4817853,4860472,-1.00000000000000000000,0,4860472|4817853,4860472|0,2021-06-03,NA,4817853
905,4873615,4861388,4861388,4861387,1.00000000000000000000,4861382,4861388|4861388,4861387|4861382,2021-06-03,4861387|4861382,-1
906,4873655,4861426,4861426,4861425,1.00000000000000000000,4807564,4861426|4861426,4861425|4807564,2021-06-03,4861425|4807564,-1
907,4873794,4861565,4861546,4861565,-1.00000000000000000000,0,4861565|4861546,4861565|0,2021-06-03,NA,4861546
908,4873945,4861716,4861716,4861715,1.00000000000000000000,4826791,4861716|4861716,4861715|4826791,2021-06-03,4861715|4826791,-1
909,4874238,4862009,4861851,4862009,-1.00000000000000000000,0,4862009|4861851,4862009|0,2021-06-03,NA,4861851
910,4874462,4862233,4834227,4862233,-1.00000000000000000000,0,4862233|4834227,4862233|0,2021-06-03,NA,4834227
911,4874891,4862662,4862662,4862661,1.00000000000000000000,4856878,4862662|4862662,4862661|4856878,2021-06-03,4862661|4856878,-1
912,4875158,4862929,4862908,4862929,-1.00000000000000000000,0,4862929|4862908,4862929|0,2021-06-04,NA,4862908
913,4875663,4863434,4863431,4863434,-1.00000000000000000000,0,4863434|4863431,4863434|0,2021-06-04,NA,4863431
914,4876242,4864013,4863898,4864013,-1.00000000000000000000,0,4864013|4863898,4864013|0,2021-06-04,NA,4863898
915,4876514,4864285,4859100,4864285,-15.00000000000000000000,0,4864285|4859100,4864285|0,2021-06-04,NA,4859100
916,4876630,4864401,4844465,4864401,-1.00000000000000000000,0,4864401|4844465,4864401|0,2021-06-04,NA,4844465
917,4876631,4864402,4844466,4864402,-1.00000000000000000000,0,4864402|4844466,4864402|0,2021-06-04,NA,4844466
918,4877039,4864810,4841174,4864810,-1.00000000000000000000,0,4864810|4841174,4864810|0,2021-06-04,NA,4841174
919,4872413,4860188,4860185,4860188,-1.00000000000000000000,0,4860188|4860185,4860188|0,2021-06-03,NA,4860185
920,4872602,4860376,4860376,4852059,1.00000000000000000000,0,4860376|4860376,4852059|0,2021-06-03,NA,4860376
921,4872653,4860427,4850524,4860427,-1.00000000000000000000,0,4860427|4850524,4860427|0,2021-06-03,NA,4850524
922,4873800,4861571,4861136,4861571,-1.00000000000000000000,0,4861571|4861136,4861571|0,2021-06-03,NA,4861136
923,4873908,4861679,4861679,4861678,1.00000000000000000000,4666823,4861679|4861679,4861678|4666823,2021-06-03,4861678|4666823,-1
924,4874121,4861892,4861734,4861892,-1.00000000000000000000,0,4861892|4861734,4861892|0,2021-06-03,NA,4861734
925,4874621,4862392,4862392,4862391,1.00000000000000000000,4862388,4862392|4862392,4862391|4862388,2021-06-03,4862391|4862388,-1
926,4875359,4863130,4817642,4863130,-1.00000000000000000000,0,4863130|4817642,4863130|0,2021-06-04,NA,4817642
927,4876306,4864077,4864042,4864077,-1.00000000000000000000,0,4864077|4864042,4864077|0,2021-06-04,NA,4864042
928,4876412,4864183,4821268,4864183,-1.00000000000000000000,0,4864183|4821268,4864183|0,2021-06-04,NA,4821268
929,4877078,4864848,4864807,4864848,-1.00000000000000000000,0,4864848|4864807,4864848|0,2021-06-04,NA,4864807
930,4877315,4865084,4865084,4865083,1.00000000000000000000,4865082,4865084|4865084,4865083|4865082,2021-06-04,4865083|4865082,-1
931,4877389,4865158,4865142,4865158,-1.00000000000000000000,0,4865158|4865142,4865158|0,2021-06-04,NA,4865142
932,4877421,4865190,4861197,4865190,-1.00000000000000000000,0,4865190|4861197,4865190|0,2021-06-04,NA,4861197
933,4872721,4860494,4501471,4860494,-1.00000000000000000000,0,4860494|4501471,4860494|0,2021-06-03,NA,4501471
934,4872785,4860558,4860558,4860557,1.00000000000000000000,4860556,4860558|4860558,4860557|4860556,2021-06-03,4860557|4860556,-1
935,4873450,4861223,4861222,4861223,-1.00000000000000000000,0,4861223|4861222,4861223|0,2021-06-03,NA,4861222
936,4873596,4861369,4861058,4861369,-1.00000000000000000000,0,4861369|4861058,4861369|0,2021-06-03,NA,4861058
937,4873920,4861691,4861684,4861691,-1.00000000000000000000,0,4861691|4861684,4861691|0,2021-06-03,NA,4861684
938,4875192,4862963,4861266,4862963,-1.00000000000000000000,0,4862963|4861266,4862963|0,2021-06-04,NA,4861266
939,4875240,4863011,4861254,4863011,-1.00000000000000000000,0,4863011|4861254,4863011|0,2021-06-04,NA,4861254
940,4875371,4863142,4733140,4863142,-1.00000000000000000000,0,4863142|4733140,4863142|0,2021-06-04,NA,4733140
941,4875385,4863156,4863156,4863155,1.00000000000000000000,4733116,4863156|4863156,4863155|4733116,2021-06-04,4863155|4733116,-1
942,4875432,4863203,4863187,4863203,-1.00000000000000000000,0,4863203|4863187,4863203|0,2021-06-04,NA,4863187
943,4875499,4863270,4863138,4863270,-1.00000000000000000000,0,4863270|4863138,4863270|0,2021-06-04,NA,4863138
944,4875572,4863343,4863343,4863342,1.00000000000000000000,4821269,4863343|4863343,4863342|4821269,2021-06-04,4863342|4821269,-1
945,4876252,4864023,4863908,4864023,-1.00000000000000000000,0,4864023|4863908,4864023|0,2021-06-04,NA,4863908
946,4876342,4864113,4864113,4846974,1.00000000000000000000,0,4864113|4864113,4846974|0,2021-06-04,NA,4864113
947,4876812,4864583,4864524,4864583,-1.00000000000000000000,0,4864583|4864524,4864583|0,2021-06-04,NA,4864524
948,4872513,4860287,4860287,4851970,1.00000000000000000000,0,4860287|4860287,4851970|0,2021-06-03,NA,4860287
949,4872594,4860368,4860368,4852051,1.00000000000000000000,0,4860368|4860368,4852051|0,2021-06-03,NA,4860368
950,4872764,4860537,4860534,4860537,-1.00000000000000000000,0,4860537|4860534,4860537|0,2021-06-03,NA,4860534
951,4872859,4860632,4860597,4860632,-1.00000000000000000000,0,4860632|4860597,4860632|0,2021-06-03,NA,4860597
952,4873337,4861110,4861110,4861109,1.00000000000000000000,4626134,4861110|4861110,4861109|4626134,2021-06-03,4861109|4626134,-1
953,4873651,4861422,4833119,4861422,-1.00000000000000000000,0,4861422|4833119,4861422|0,2021-06-03,NA,4833119
954,4873818,4861589,4861151,4861589,-1.00000000000000000000,0,4861589|4861151,4861589|0,2021-06-03,NA,4861151
955,4873935,4861706,4861706,4861705,1.00000000000000000000,4795611,4861706|4861706,4861705|4795611,2021-06-03,4861705|4795611,-1
956,4874229,4862000,4861842,4862000,-1.00000000000000000000,0,4862000|4861842,4862000|0,2021-06-03,NA,4861842
957,4874411,4862182,4708872,4862182,-1.00000000000000000000,0,4862182|4708872,4862182|0,2021-06-03,NA,4708872
958,4874573,4862344,4862344,4841285,1.00000000000000000000,0,4862344|4862344,4841285|0,2021-06-03,NA,4862344
959,4874620,4862391,4862388,4862391,-1.00000000000000000000,0,4862391|4862388,4862391|0,2021-06-03,NA,4862388
960,4875010,4862781,4862767,4862781,-1.00000000000000000000,0,4862781|4862767,4862781|0,2021-06-04,NA,4862767
961,4875021,4862792,4862778,4862792,-1.00000000000000000000,0,4862792|4862778,4862792|0,2021-06-04,NA,4862778
962,4875100,4862871,4862871,4862870,1.00000000000000000000,4677028,4862871|4862871,4862870|4677028,2021-06-04,4862870|4677028,-1
963,4875461,4863232,4863202,4863232,-1.00000000000000000000,0,4863232|4863202,4863232|0,2021-06-04,NA,4863202
964,4876565,4864336,4864100,4864336,-1.00000000000000000000,0,4864336|4864100,4864336|0,2021-06-04,NA,4864100
965,4876772,4864543,4864486,4864543,-1.00000000000000000000,0,4864543|4864486,4864543|0,2021-06-04,NA,4864486
966,4876824,4864595,4864495,4864595,-1.00000000000000000000,0,4864595|4864495,4864595|0,2021-06-04,NA,4864495
967,4876825,4864596,4864496,4864596,-1.00000000000000000000,0,4864596|4864496,4864596|0,2021-06-04,NA,4864496
968,4876850,4864621,4864618,4864621,-1.00000000000000000000,0,4864621|4864618,4864621|0,2021-06-04,NA,4864618
969,4877352,4865121,4865121,4865120,1.00000000000000000000,4865119,4865121|4865121,4865120|4865119,2021-06-04,4865120|4865119,-1
970,4872597,4860371,4860371,4852054,1.00000000000000000000,0,4860371|4860371,4852054|0,2021-06-03,NA,4860371
971,4873222,4860995,4860995,4860994,1.00000000000000000000,4815069,4860995|4860995,4860994|4815069,2021-06-03,4860994|4815069,-1
972,4873578,4861351,4861040,4861351,-1.00000000000000000000,0,4861351|4861040,4861351|0,2021-06-03,NA,4861040
973,4873613,4861386,4861386,4861385,5.00000000000000000000,4861380,4861386|4861386,4861385|4861380,2021-06-03,4861385|4861380,-1
974,4873678,4861449,4861449,4861448,3.00000000000000000000,4566820,4861449|4861449,4861448|4566820,2021-06-03,4861448|4566820,-1
975,4873811,4861582,4861147,4861582,-1.00000000000000000000,0,4861582|4861147,4861582|0,2021-06-03,NA,4861147
976,4874246,4862017,4861859,4862017,-1.00000000000000000000,0,4862017|4861859,4862017|0,2021-06-03,NA,4861859
977,4874868,4862639,4862638,4862639,-1.00000000000000000000,0,4862639|4862638,4862639|0,2021-06-03,NA,4862638
978,4875017,4862788,4862774,4862788,-1.00000000000000000000,0,4862788|4862774,4862788|0,2021-06-04,NA,4862774
979,4875328,4863099,4863099,4863098,1.00000000000000000000,4862862,4863099|4863099,4863098|4862862,2021-06-04,4863098|4862862,-1
980,4876214,4863985,4863853,4863985,-1.00000000000000000000,0,4863985|4863853,4863985|0,2021-06-04,NA,4863853
981,4876463,4864234,4864234,4864233,1.00000000000000000000,4864152,4864234|4864234,4864233|4864152,2021-06-04,4864233|4864152,-1
982,4876515,4864286,4864286,4864285,15.00000000000000000000,4859100,4864286|4864286,4864285|4859100,2021-06-04,4864285|4859100,-1
983,4876875,4864646,4863818,4864646,-1.00000000000000000000,0,4864646|4863818,4864646|0,2021-06-04,NA,4863818
984,4877023,4864794,4864794,4864793,1.00000000000000000000,4864792,4864794|4864794,4864793|4864792,2021-06-04,4864793|4864792,-1
985,4872531,4860305,4860305,4851988,1.00000000000000000000,0,4860305|4860305,4851988|0,2021-06-03,NA,4860305
986,4872547,4860321,4860321,4852004,1.00000000000000000000,0,4860321|4860321,4852004|0,2021-06-03,NA,4860321
987,4872630,4860404,4850503,4860404,-1.00000000000000000000,0,4860404|4850503,4860404|0,2021-06-03,NA,4850503
988,4872737,4860510,4860510,4860509,1.00000000000000000000,4859073,4860510|4860510,4860509|4859073,2021-06-03,4860509|4859073,-1
989,4873836,4861607,4861169,4861607,-1.00000000000000000000,0,4861607|4861169,4861607|0,2021-06-03,NA,4861169
990,4874374,4862145,4862098,4862145,-1.00000000000000000000,0,4862145|4862098,4862145|0,2021-06-03,NA,4862098
991,4874390,4862161,4834480,4862161,-1.00000000000000000000,0,4862161|4834480,4862161|0,2021-06-03,NA,4834480
992,4874990,4862761,4862761,4862760,1.00000000000000000000,4862759,4862761|4862761,4862760|4862759,2021-06-04,4862760|4862759,-1
993,4875329,4863100,4863099,4863100,-1.00000000000000000000,0,4863100|4863099,4863100|0,2021-06-04,NA,4863099
994,4875474,4863245,4805718,4863245,-1.00000000000000000000,0,4863245|4805718,4863245|0,2021-06-04,NA,4805718
995,4875619,4863390,4862315,4863390,-1.00000000000000000000,0,4863390|4862315,4863390|0,2021-06-04,NA,4862315
996,4876018,4863789,4863742,4863789,-1.00000000000000000000,0,4863789|4863742,4863789|0,2021-06-04,NA,4863742
997,4876468,4864239,4864158,4864239,-1.00000000000000000000,0,4864239|4864158,4864239|0,2021-06-04,NA,4864158
998,4877266,4865035,4864864,4865035,-1.00000000000000000000,0,4865035|4864864,4865035|0,2021-06-04,NA,4864864
999,4877390,4865159,4865143,4865159,-1.00000000000000000000,0,4865159|4865143,4865159|0,2021-06-04,NA,4865143
1000,4872505,4860279,4766725,4860279,-1.00000000000000000000,0,4860279|4766725,4860279|0,2021-06-03,NA,4766725
1001,4872535,4860309,4860309,4851992,1.00000000000000000000,0,4860309|4860309,4851992|0,2021-06-03,NA,4860309
1002,4872585,4860359,4860359,4852042,1.00000000000000000000,0,4860359|4860359,4852042|0,2021-06-03,NA,4860359
1003,4872855,4860628,4860593,4860628,-1.00000000000000000000,0,4860628|4860593,4860628|0,2021-06-03,NA,4860593
1004,4873754,4861525,4861518,4861525,-2.00000000000000000000,0,4861525|4861518,4861525|0,2021-06-03,NA,4861518
1005,4874635,4862406,4862398,4862406,-1.00000000000000000000,0,4862406|4862398,4862406|0,2021-06-03,NA,4862398
1006,4875057,4862828,4862813,4862828,-1.00000000000000000000,0,4862828|4862813,4862828|0,2021-06-04,NA,4862813
1007,4875500,4863271,4863139,4863271,-1.00000000000000000000,0,4863271|4863139,4863271|0,2021-06-04,NA,4863139
1008,4875851,4863622,4863617,4863622,-1.00000000000000000000,0,4863622|4863617,4863622|0,2021-06-04,NA,4863617
1009,4876424,4864195,4815067,4864195,-1.00000000000000000000,0,4864195|4815067,4864195|0,2021-06-04,NA,4815067
1010,4876513,4864284,4864284,4864283,1.00000000000000000000,4864202,4864284|4864284,4864283|4864202,2021-06-04,4864283|4864202,-1
1011,4876991,4864762,4864761,4864762,-1.00000000000000000000,0,4864762|4864761,4864762|0,2021-06-04,NA,4864761
1012,4872399,4860175,4850676,4860175,-1.00000000000000000000,0,4860175|4850676,4860175|0,2021-06-03,NA,4850676
1013,4872471,4860245,4859499,4860245,-1.00000000000000000000,0,4860245|4859499,4860245|0,2021-06-03,NA,4859499
1014,4872682,4860456,4860346,4860456,-1.00000000000000000000,0,4860456|4860346,4860456|0,2021-06-03,NA,4860346
1015,4872839,4860612,4860577,4860612,-1.00000000000000000000,0,4860612|4860577,4860612|0,2021-06-03,NA,4860577
1016,4872903,4860676,4860676,4860675,1.00000000000000000000,4860649,4860676|4860676,4860675|4860649,2021-06-03,4860675|4860649,-1
1017,4873236,4861009,4861009,4861008,1.00000000000000000000,4861007,4861009|4861009,4861008|4861007,2021-06-03,4861008|4861007,-1
1018,4873585,4861358,4861047,4861358,-1.00000000000000000000,0,4861358|4861047,4861358|0,2021-06-03,NA,4861047
1019,4873823,4861594,4861156,4861594,-1.00000000000000000000,0,4861594|4861156,4861594|0,2021-06-03,NA,4861156
1020,4874414,4862185,4862185,4862184,1.00000000000000000000,4757993,4862185|4862185,4862184|4757993,2021-06-03,4862184|4757993,-1
1021,4874468,4862239,4862239,4862238,1.00000000000000000000,4862237,4862239|4862239,4862238|4862237,2021-06-03,4862238|4862237,-1
1022,4874592,4862363,4862363,4841304,1.00000000000000000000,0,4862363|4862363,4841304|0,2021-06-03,NA,4862363
1023,4875842,4863613,4862350,4863613,-1.00000000000000000000,0,4863613|4862350,4863613|0,2021-06-04,NA,4862350
1024,4876167,4863938,4863869,4863938,-1.00000000000000000000,0,4863938|4863869,4863938|0,2021-06-04,NA,4863869
1025,4876469,4864240,4864240,4864239,1.00000000000000000000,4864158,4864240|4864240,4864239|4864158,2021-06-04,4864239|4864158,-1
1026,4877110,4864879,4864879,4864878,1.00000000000000000000,4815069,4864879|4864879,4864878|4815069,2021-06-04,4864878|4815069,-1
1027,4877117,4864886,4864609,4864886,-1.00000000000000000000,0,4864886|4864609,4864886|0,2021-06-04,NA,4864609
1028,4873343,4861116,4861116,4861115,1.00000000000000000000,4861112,4861116|4861116,4861115|4861112,2021-06-03,4861115|4861112,-1
1029,4873579,4861352,4861041,4861352,-1.00000000000000000000,0,4861352|4861041,4861352|0,2021-06-03,NA,4861041
1030,4873580,4861353,4861042,4861353,-1.00000000000000000000,0,4861353|4861042,4861353|0,2021-06-03,NA,4861042
1031,4873755,4861526,4861526,4861525,2.00000000000000000000,4861518,4861526|4861526,4861525|4861518,2021-06-03,4861525|4861518,-1
1032,4873828,4861599,4861161,4861599,-1.00000000000000000000,0,4861599|4861161,4861599|0,2021-06-03,NA,4861161
